productId;productReference;link;itemId;imageUrl
529265;34.02.0032;https://marciamello.vtexcommercestable.com.br/tunica-decote-fechadura-529265/p;554839;https://marciamello.vteximg.com.br/arquivos/ids/170059/34020032.453_1.jpg?v=636003983565330000
529291;34.03.0027;https://marciamello.vtexcommercestable.com.br/tunica-decote-franzido-529291/p;555189;https://marciamello.vteximg.com.br/arquivos/ids/169401/34030027.216_1.jpg?v=635966631941800000
529432;34.01.0047;https://marciamello.vtexcommercestable.com.br/tunica-fechadura-dani-34-01-0047/p;556320;https://marciamello.vteximg.com.br/arquivos/ids/170344/34.01.0047.259_1.jpg?v=636270690338470000
530142;34.01.0082;https://marciamello.vtexcommercestable.com.br/tunica-gola-canoa-charleston-34-01-0082/p;564067;https://marciamello.vteximg.com.br/arquivos/ids/173319/34010082.484_1.jpg?v=636404659991030000
530177;34.02.0051;https://marciamello.vtexcommercestable.com.br/tunica-gola-ferradura-porta-nuova-34-02-0051/p;564347;https://marciamello.vteximg.com.br/arquivos/ids/173298/34020051.484_1.jpg?v=636402253347600000
529883;34.01.0075;https://marciamello.vtexcommercestable.com.br/tunica-pala-decote-ravena-34-01-0075/p;561465;https://marciamello.vteximg.com.br/arquivos/ids/172049/34010075.217_1.jpg?v=636262979777870000
529413;77.79.0705;https://marciamello.vtexcommercestable.com.br/vaso-decorativo-g-77-79-0705/p;556160;https://marciamello.vteximg.com.br/arquivos/ids/172881/VASO-DECORATIVO-G-UNICA-U.jpg?v=636356499796970000
529412;77.79.0704;https://marciamello.vtexcommercestable.com.br/vaso-decorativo-m-529412/p;556159;https://marciamello.vteximg.com.br/arquivos/ids/170305/42614.jpg?v=636029903736530000
528432;77.79.0494;https://marciamello.vtexcommercestable.com.br/vaso-du0101-77-79-0494/p;532033;https://marciamello.vteximg.com.br/arquivos/ids/172890/VASO-DU0100-UNICA-U.jpg?v=636356504306270000
529402;77.61.0188;https://marciamello.vtexcommercestable.com.br/vaso-preto-gd-77-61-0188/p;556149;https://marciamello.vteximg.com.br/arquivos/ids/172888/VASO-PRETO-GD-UNICA-U.jpg?v=636356503396770000
527632;77.79.0423;https://marciamello.vtexcommercestable.com.br/vaso12532allude-527632/p;527987;https://marciamello.vteximg.com.br/arquivos/ids/162292/36314.jpg?v=635426720883630000
528046;35.02.0338;https://marciamello.vtexcommercestable.com.br/vestido-528046/p;530025;https://marciamello.vteximg.com.br/arquivos/ids/162554/35020338.03_1.jpg?v=635457797301230000
530056;35.01.0584;https://marciamello.vtexcommercestable.com.br/vestido--com-babados-na-barra-35-01-0584/p;563307;https://marciamello.vteximg.com.br/arquivos/ids/172684/35010584.04_1.jpg?v=636319033551700000
529991;35.01.0588;https://marciamello.vtexcommercestable.com.br/vestido--com-babados-na-fenda-35-01-0588/p;562649;https://marciamello.vteximg.com.br/arquivos/ids/172394/35010588.04_1.jpg?v=636288118529170000
530001;35.01.0589;https://marciamello.vtexcommercestable.com.br/vestido--com-recortes-na-cintura-35-01-0589/p;562747;https://marciamello.vteximg.com.br/arquivos/ids/172958/35010589.02_1.jpg?v=636365708382230000
530000;35.01.0587;https://marciamello.vtexcommercestable.com.br/vestido--com-recortes-na-cintura-35-01-0587/p;562733;https://marciamello.vteximg.com.br/arquivos/ids/172927/35010587.105_1.jpg?v=636362346723300000
529708;28.01.0042;https://marciamello.vtexcommercestable.com.br/vestido--pala-decote-natalia-28-01-0042/p;559580;https://marciamello.vteximg.com.br/arquivos/ids/171925/28010042.04_1.jpg?v=636211039786330000
530100;35.01.0535;https://marciamello.vtexcommercestable.com.br/vestido-aberto-costas-35-01-0535/p;563646;https://marciamello.vteximg.com.br/arquivos/ids/173102/35010535.04_1.jpg?v=636383174374700000
